agent_id,customer_id,amount,timestamp,payment_method,remittance_status,branch
AGT040,CUST0366,109.73,2025-12-22 09:35:33,cash,remitted,Accra
AGT049,CUST0228,712.89,2026-05-18 08:54:41,bank_transfer,remitted,Accra
AGT044,CUST0139,1859.99,2026-05-26 06:45:31,bank_transfer,pending,Tamale
AGT019,CUST0436,770.87,2026-04-04 15:06:46,momo,remitted,Cape_Coast
AGT042,CUST0399,1666.11,2026-04-25 19:23:51,momo,remitted,Tamale
AGT041,CUST0211,1687.8,2026-05-20 15:25:51,cash,remitted,Takoradi
AGT037,CUST0391,759.02,2025-12-21 11:40:01,bank_transfer,remitted,Takoradi
AGT006,CUST0499,1271.34,2025-12-24 04:49:37,cash,remitted,Takoradi
AGT026,CUST0028,208.84,2026-05-11 09:28:05,momo,remitted,Kumasi
AGT034,CUST0051,225.28,2026-03-24 01:50:38,bank_transfer,remitted,Takoradi
AGT045,CUST0491,116.34,2026-05-27 03:20:40,cash,remitted,Cape_Coast
AGT006,CUST0442,1170.41,2026-04-16 14:28:25,cash,remitted,Kumasi
AGT037,CUST0261,863.62,2025-12-21 16:31:18,cash,remitted,Kumasi
AGT033,CUST0261,1105.1,2026-02-28 10:10:05,cash,remitted,Takoradi
AGT022,CUST0350,1051.72,2026-02-06 21:56:49,cash,remitted,Tamale
AGT021,CUST0352,713.4,2026-06-17 02:38:55,bank_transfer,remitted,Accra
AGT006,CUST0008,1361.4,2026-01-31 14:18:15,cash,remitted,Tamale
AGT006,CUST0320,1521.83,2026-01-06 03:09:31,bank_transfer,remitted,Tamale
AGT048,CUST0138,48.96,2026-04-18 21:05:30,cash,remitted,Kumasi
AGT004,CUST0038,430.34,2025-12-28 19:35:16,momo,remitted,Kumasi
AGT030,CUST0111,1432.21,2026-01-27 20:47:04,momo,remitted,Kumasi
AGT011,CUST0480,785.51,2026-05-22 11:42:26,cash,remitted,Cape_Coast
AGT030,CUST0368,1331.72,2026-05-24 09:02:57,momo,missed,Cape_Coast
AGT031,CUST0220,706.99,2026-03-11 05:35:26,bank_transfer,remitted,Accra
AGT024,CUST0337,793.7,2026-06-14 05:49:21,cash,remitted,Kumasi
AGT009,CUST0223,334.18,2026-05-19 10:43:26,bank_transfer,pending,Takoradi
AGT003,CUST0136,531.3,2026-02-02 14:52:54,cash,remitted,Kumasi
AGT031,CUST0256,1218.72,2026-04-13 12:58:50,momo,pending,Cape_Coast
AGT040,CUST0360,877.66,2026-03-16 00:52:20,bank_transfer,remitted,Kumasi
AGT037,CUST0409,1553.12,2026-04-21 06:22:11,momo,missed,Cape_Coast
AGT036,CUST0329,1708.12,2026-01-08 18:08:42,momo,remitted,Kumasi
AGT024,CUST0450,1092.46,2025-12-22 20:51:56,cash,remitted,Takoradi
AGT031,CUST0463,1521.37,2026-01-01 12:53:43,bank_transfer,missed,Accra
AGT006,CUST0434,627.67,2026-06-06 22:27:19,momo,remitted,Takoradi
AGT002,CUST0451,841.64,2026-04-10 07:12:30,cash,remitted,Cape_Coast
AGT020,CUST0049,1431.3,2026-01-24 13:44:21,cash,pending,Tamale
AGT028,CUST0292,784.7,2026-01-14 04:07:05,cash,remitted,Takoradi
AGT011,CUST0382,1185.24,2026-04-03 08:32:57,momo,remitted,Kumasi
AGT004,CUST0324,387.04,2026-01-18 10:22:54,cash,remitted,Accra
AGT015,CUST0078,1207.55,2026-03-15 11:11:49,bank_transfer,remitted,Kumasi
AGT006,CUST0105,1725.8,2026-03-01 19:28:40,bank_transfer,pending,Kumasi
AGT049,CUST0169,1739.91,2026-01-06 04:15:24,momo,missed,Takoradi
AGT030,CUST0217,1454.2,2026-01-05 04:15:44,bank_transfer,remitted,Accra
AGT038,CUST0378,1496.59,2026-05-20 03:19:52,cash,remitted,Tamale
AGT002,CUST0119,1124.7,2026-05-10 12:58:39,momo,remitted,Kumasi
AGT015,CUST0190,1177.64,2026-02-06 04:50:16,cash,remitted,Accra
AGT011,CUST0255,284.63,2026-01-13 05:50:17,momo,missed,Tamale
AGT008,CUST0370,898.84,2026-04-04 04:51:54,momo,remitted,Kumasi
AGT026,CUST0266,912.54,2026-03-23 18:44:28,cash,remitted,Accra
AGT045,CUST0149,1917.83,2026-04-30 19:58:15,bank_transfer,pending,Takoradi
AGT044,CUST0164,873.55,2026-03-22 12:09:12,bank_transfer,missed,Kumasi
AGT005,CUST0140,1107.7,2026-06-03 05:35:54,momo,remitted,Kumasi
AGT006,CUST0347,1075.84,2026-02-10 12:19:57,cash,remitted,Accra
AGT026,CUST0488,1280.79,2026-06-09 20:36:06,cash,remitted,Kumasi
AGT004,CUST0258,1501.5,2026-05-25 06:22:30,momo,missed,Tamale
AGT019,CUST0374,465.58,2026-01-08 09:28:09,bank_transfer,remitted,Kumasi
AGT020,CUST0269,1066.87,2026-05-24 10:08:04,cash,remitted,Cape_Coast
AGT033,CUST0181,1655.32,2026-03-26 17:53:58,bank_transfer,remitted,Tamale
AGT020,CUST0160,936.97,2026-05-05 08:46:25,bank_transfer,remitted,Accra
AGT049,CUST0351,571.35,2026-01-21 23:36:59,momo,remitted,Tamale
AGT012,CUST0400,1316.32,2026-01-15 06:50:01,momo,missed,Cape_Coast
AGT047,CUST0288,1651.06,2026-06-11 09:15:59,bank_transfer,missed,Cape_Coast
AGT001,CUST0288,145.02,2026-06-03 22:44:33,cash,missed,Kumasi
AGT026,CUST0380,1558.05,2026-02-27 19:33:00,cash,remitted,Kumasi
AGT014,CUST0226,1646.86,2026-03-14 16:25:54,momo,pending,Takoradi
AGT038,CUST0011,933.82,2026-03-12 00:47:36,bank_transfer,pending,Tamale
AGT037,CUST0010,1966.95,2026-02-11 01:54:49,cash,remitted,Takoradi
AGT011,CUST0271,1577.68,2026-03-31 18:49:50,cash,remitted,Cape_Coast
AGT036,CUST0273,1551.85,2025-12-20 15:56:55,momo,remitted,Kumasi
AGT013,CUST0424,1500.72,2026-03-05 16:33:33,bank_transfer,missed,Kumasi
AGT043,CUST0402,318.2,2026-04-26 07:46:38,cash,remitted,Kumasi
AGT003,CUST0183,450.12,2026-02-06 21:45:51,momo,missed,Accra
AGT033,CUST0457,938.7,2026-05-26 22:12:19,cash,remitted,Cape_Coast
AGT006,CUST0153,542.73,2026-04-28 00:42:32,cash,pending,Kumasi
AGT050,CUST0488,842.18,2026-02-12 06:55:57,cash,remitted,Cape_Coast
AGT010,CUST0315,1779.16,2026-04-22 07:54:27,momo,pending,Kumasi
AGT005,CUST0334,1652.17,2026-06-13 06:53:54,bank_transfer,remitted,Tamale
AGT023,CUST0124,1267.48,2026-01-23 00:04:15,momo,missed,Cape_Coast
AGT010,CUST0473,1719.08,2026-02-15 14:34:35,bank_transfer,remitted,Takoradi
AGT044,CUST0114,1571.87,2026-02-12 08:05:36,cash,remitted,Accra
AGT002,CUST0278,869.39,2026-02-06 20:22:24,bank_transfer,remitted,Takoradi
AGT013,CUST0500,418.11,2026-06-16 09:39:06,cash,remitted,Cape_Coast
AGT040,CUST0414,1038.12,2026-04-23 21:27:12,cash,remitted,Kumasi
AGT002,CUST0468,1477.73,2026-04-28 18:13:27,momo,remitted,Cape_Coast
AGT020,CUST0213,884.11,2026-04-22 12:00:16,cash,missed,Accra
AGT001,CUST0172,1340.21,2026-05-15 09:07:15,momo,remitted,Cape_Coast
AGT037,CUST0288,206.77,2026-04-15 16:08:15,bank_transfer,remitted,Kumasi
AGT009,CUST0435,1501.05,2026-03-03 06:24:38,bank_transfer,remitted,Takoradi
AGT017,CUST0174,1629.17,2026-02-01 11:15:20,cash,remitted,Tamale
AGT009,CUST0113,1419.54,2025-12-31 02:17:19,momo,missed,Takoradi
AGT011,CUST0376,1935.18,2026-01-01 12:06:04,cash,remitted,Kumasi
AGT015,CUST0405,1656.77,2026-03-02 14:59:54,momo,missed,Kumasi
AGT024,CUST0483,1808.13,2026-01-19 23:22:07,momo,remitted,Accra
AGT038,CUST0122,1868.47,2026-01-19 19:03:00,momo,remitted,Cape_Coast
AGT035,CUST0032,1606.67,2026-06-03 20:25:59,bank_transfer,missed,Cape_Coast
AGT030,CUST0222,1355.03,2026-03-04 15:56:07,momo,remitted,Takoradi
AGT031,CUST0119,31.32,2026-04-02 05:12:19,bank_transfer,remitted,Tamale
AGT049,CUST0039,942.33,2026-06-12 20:45:42,momo,remitted,Tamale
AGT005,CUST0497,1150.9,2026-04-29 13:03:52,bank_transfer,pending,Accra
AGT044,CUST0268,621.98,2025-12-28 17:20:10,bank_transfer,remitted,Kumasi
AGT050,CUST0233,649.85,2026-02-04 23:47:12,bank_transfer,remitted,Accra
AGT014,CUST0431,1923.1,2026-01-05 09:29:01,cash,remitted,Cape_Coast
AGT011,CUST0018,1785.59,2026-03-13 08:07:47,momo,remitted,Kumasi
AGT009,CUST0149,1701.37,2026-02-20 02:48:54,cash,missed,Accra
AGT034,CUST0397,823.9,2026-03-26 20:34:57,momo,remitted,Takoradi
AGT012,CUST0149,47.12,2026-04-23 02:44:27,momo,remitted,Cape_Coast
AGT035,CUST0126,178.84,2026-01-09 00:23:44,cash,pending,Tamale
AGT035,CUST0392,638.15,2026-01-28 01:39:42,bank_transfer,remitted,Accra
AGT001,CUST0302,51.17,2026-01-04 04:25:31,momo,remitted,Cape_Coast
AGT040,CUST0360,53.96,2026-03-29 11:05:59,bank_transfer,remitted,Cape_Coast
AGT022,CUST0238,1834.87,2026-06-10 10:53:10,cash,remitted,Tamale
AGT029,CUST0135,1418.19,2026-02-22 23:45:02,bank_transfer,remitted,Tamale
AGT008,CUST0151,631.73,2026-03-01 23:18:16,momo,remitted,Tamale
AGT011,CUST0236,282.64,2026-05-14 19:02:44,momo,remitted,Accra
AGT041,CUST0224,1033.04,2026-02-17 01:22:11,momo,remitted,Tamale
AGT037,CUST0203,30.59,2026-03-24 08:19:07,cash,remitted,Takoradi
AGT014,CUST0256,1878.06,2025-12-19 18:17:58,momo,remitted,Cape_Coast
AGT030,CUST0086,841.33,2026-03-08 00:38:47,cash,remitted,Tamale
AGT035,CUST0150,816.62,2026-04-29 13:08:47,bank_transfer,missed,Cape_Coast
AGT021,CUST0235,793.38,2025-12-24 19:29:30,momo,remitted,Kumasi
AGT037,CUST0345,157.27,2026-03-09 17:03:51,momo,pending,Kumasi
AGT005,CUST0022,1283.88,2026-03-28 21:39:23,momo,remitted,Tamale
AGT019,CUST0348,1471.35,2026-01-25 05:21:13,bank_transfer,missed,Cape_Coast
AGT014,CUST0285,1358.73,2026-01-27 07:48:38,momo,missed,Kumasi
AGT026,CUST0269,294.1,2026-03-09 20:35:57,cash,remitted,Tamale
AGT004,CUST0466,1166.1,2025-12-23 01:51:16,bank_transfer,remitted,Cape_Coast
AGT025,CUST0258,1147.58,2026-04-24 04:12:32,bank_transfer,remitted,Tamale
AGT045,CUST0029,1739.45,2026-05-06 21:56:09,bank_transfer,remitted,Cape_Coast
AGT042,CUST0213,770.67,2026-03-10 19:36:29,bank_transfer,remitted,Kumasi
AGT025,CUST0463,755.54,2026-02-01 22:22:23,bank_transfer,pending,Tamale
AGT018,CUST0436,1244.68,2026-04-01 22:38:19,cash,remitted,Kumasi
AGT040,CUST0283,1273.48,2026-01-11 18:41:29,bank_transfer,remitted,Tamale
AGT008,CUST0050,949.18,2026-01-14 07:49:33,momo,remitted,Accra
AGT039,CUST0095,897.26,2026-06-08 02:42:33,bank_transfer,remitted,Kumasi
AGT040,CUST0463,998.41,2026-03-23 10:00:44,bank_transfer,missed,Kumasi
AGT014,CUST0499,1724.87,2026-05-28 00:07:31,bank_transfer,pending,Takoradi
AGT032,CUST0407,933.11,2026-04-02 12:33:53,bank_transfer,remitted,Kumasi
AGT038,CUST0088,1881.06,2026-03-24 07:11:17,bank_transfer,remitted,Cape_Coast
AGT033,CUST0044,1017.93,2026-04-20 10:28:30,cash,remitted,Tamale
AGT023,CUST0461,1899.42,2026-04-17 01:57:08,cash,pending,Accra
AGT015,CUST0278,1669.01,2026-01-19 02:03:58,bank_transfer,remitted,Cape_Coast
AGT033,CUST0171,737.61,2026-03-15 11:30:23,cash,remitted,Cape_Coast
AGT025,CUST0421,1730.01,2026-06-17 04:46:06,momo,pending,Cape_Coast
AGT017,CUST0189,237.93,2026-02-23 21:45:50,bank_transfer,remitted,Cape_Coast
AGT033,CUST0353,1851.59,2026-06-16 01:52:58,momo,missed,Accra
AGT047,CUST0184,1270.65,2026-05-18 04:51:24,momo,remitted,Takoradi
AGT002,CUST0003,127.69,2026-01-12 05:58:15,bank_transfer,missed,Kumasi
AGT014,CUST0191,1295.63,2025-12-28 09:01:10,momo,remitted,Cape_Coast
AGT040,CUST0118,1949.01,2026-04-16 01:03:04,momo,remitted,Kumasi
AGT040,CUST0019,158.21,2026-05-10 13:13:23,momo,remitted,Kumasi
AGT039,CUST0023,1118.28,2026-01-27 15:49:57,bank_transfer,pending,Cape_Coast
AGT006,CUST0413,1500.63,2026-06-13 08:14:30,bank_transfer,remitted,Takoradi
AGT006,CUST0030,1624.31,2026-01-11 16:43:51,momo,remitted,Kumasi
AGT003,CUST0295,839.38,2026-01-04 17:14:38,bank_transfer,remitted,Tamale
AGT007,CUST0108,424.25,2026-01-30 15:02:45,bank_transfer,remitted,Kumasi
AGT008,CUST0367,103.84,2026-02-10 23:07:03,momo,remitted,Cape_Coast
AGT042,CUST0281,1167.86,2026-02-20 12:27:40,bank_transfer,missed,Accra
AGT015,CUST0128,916.76,2026-05-26 00:38:31,cash,remitted,Kumasi
AGT047,CUST0229,1898.51,2026-04-20 11:41:16,bank_transfer,remitted,Takoradi
AGT029,CUST0111,140.0,2026-01-08 23:15:03,cash,remitted,Tamale
AGT033,CUST0136,1377.08,2025-12-20 19:43:44,momo,remitted,Tamale
AGT030,CUST0362,69.43,2026-03-10 00:03:53,bank_transfer,remitted,Accra
AGT039,CUST0186,359.44,2026-02-15 15:39:17,momo,remitted,Accra
AGT027,CUST0144,918.09,2026-06-12 16:28:45,momo,remitted,Kumasi
AGT036,CUST0072,920.65,2026-01-03 01:20:55,momo,remitted,Cape_Coast
AGT029,CUST0129,1377.69,2026-05-08 03:30:57,momo,missed,Takoradi
AGT038,CUST0364,1822.22,2026-05-03 15:23:58,momo,remitted,Tamale
AGT033,CUST0261,1285.28,2026-04-09 10:16:00,bank_transfer,remitted,Accra
AGT037,CUST0003,1908.0,2026-04-30 15:32:04,cash,pending,Takoradi
AGT027,CUST0449,1765.6,2026-02-27 05:46:44,bank_transfer,pending,Cape_Coast
AGT033,CUST0388,1177.31,2025-12-26 01:58:11,bank_transfer,remitted,Tamale
AGT004,CUST0104,1670.91,2026-03-04 11:14:41,bank_transfer,remitted,Tamale
AGT022,CUST0483,1292.3,2026-01-05 11:56:42,bank_transfer,missed,Cape_Coast
AGT002,CUST0224,175.54,2026-01-02 08:29:46,cash,remitted,Tamale
AGT010,CUST0320,1486.32,2026-03-28 19:45:08,bank_transfer,remitted,Cape_Coast
AGT005,CUST0362,207.92,2026-05-28 07:32:40,momo,remitted,Tamale
AGT010,CUST0354,1196.28,2026-03-09 23:36:48,bank_transfer,remitted,Kumasi
AGT033,CUST0491,1411.23,2026-04-14 13:51:39,bank_transfer,remitted,Cape_Coast
AGT038,CUST0473,151.72,2026-02-06 13:43:14,cash,pending,Takoradi
AGT013,CUST0010,476.97,2026-05-22 17:35:38,cash,remitted,Kumasi
AGT031,CUST0405,1833.03,2026-05-16 17:17:27,momo,remitted,Takoradi
AGT047,CUST0384,1240.3,2026-05-24 17:10:15,bank_transfer,remitted,Tamale
AGT036,CUST0302,507.65,2026-05-24 05:30:55,bank_transfer,remitted,Takoradi
AGT045,CUST0231,1387.55,2025-12-28 17:51:26,bank_transfer,pending,Kumasi
AGT024,CUST0219,1201.62,2026-06-17 08:11:30,momo,remitted,Cape_Coast
AGT015,CUST0411,1013.12,2026-03-16 04:04:40,cash,missed,Accra
AGT029,CUST0066,1952.85,2026-05-11 12:24:56,momo,remitted,Takoradi
AGT008,CUST0425,1373.24,2026-04-22 10:22:38,bank_transfer,remitted,Accra
AGT005,CUST0112,763.37,2026-04-09 13:49:20,cash,pending,Takoradi
AGT029,CUST0013,1604.15,2026-01-26 01:08:27,cash,remitted,Takoradi
AGT047,CUST0393,1771.47,2026-01-06 07:26:57,momo,remitted,Cape_Coast
AGT004,CUST0500,267.94,2026-04-03 10:34:52,cash,pending,Tamale
AGT012,CUST0420,417.09,2026-03-09 10:19:14,cash,remitted,Kumasi
AGT045,CUST0086,448.13,2026-03-13 15:56:08,bank_transfer,missed,Kumasi
AGT002,CUST0234,1388.6,2026-01-28 04:51:36,bank_transfer,missed,Kumasi
AGT027,CUST0090,1214.02,2026-04-01 18:07:29,cash,remitted,Tamale
AGT031,CUST0314,1245.6,2026-01-05 20:25:35,cash,remitted,Accra
AGT036,CUST0054,1882.73,2026-05-29 23:48:42,momo,remitted,Kumasi
AGT036,CUST0012,1556.3,2026-02-02 02:46:21,momo,remitted,Accra
AGT026,CUST0209,273.32,2025-12-27 06:45:34,cash,pending,Tamale
AGT043,CUST0462,708.06,2026-05-01 23:44:14,bank_transfer,pending,Tamale
AGT027,CUST0014,882.08,2026-02-04 06:23:22,cash,remitted,Cape_Coast
AGT005,CUST0121,804.0,2026-01-27 01:52:33,cash,remitted,Kumasi
AGT020,CUST0418,1345.23,2026-06-02 01:14:47,bank_transfer,remitted,Cape_Coast
AGT011,CUST0437,1785.95,2026-02-12 16:00:14,bank_transfer,remitted,Kumasi
AGT010,CUST0377,625.98,2025-12-29 04:08:15,momo,pending,Tamale
AGT040,CUST0020,1112.72,2026-03-03 16:19:07,momo,remitted,Tamale
AGT038,CUST0075,1583.03,2026-03-31 08:39:48,momo,pending,Takoradi
AGT006,CUST0400,844.11,2026-04-19 15:29:45,momo,remitted,Takoradi
AGT008,CUST0243,352.87,2026-05-16 00:50:45,bank_transfer,pending,Tamale
AGT023,CUST0223,960.4,2026-02-17 00:25:24,cash,remitted,Tamale
AGT047,CUST0070,129.34,2026-06-12 09:01:24,momo,remitted,Accra
AGT026,CUST0312,1885.92,2026-06-03 16:54:03,momo,remitted,Accra
AGT046,CUST0211,168.15,2026-04-16 17:25:34,bank_transfer,pending,Cape_Coast
AGT043,CUST0101,888.14,2026-06-12 12:53:49,bank_transfer,remitted,Takoradi
AGT012,CUST0186,1069.16,2026-04-12 21:07:38,cash,remitted,Takoradi
AGT026,CUST0132,1970.9,2026-05-03 05:10:20,cash,remitted,Tamale
AGT013,CUST0111,348.72,2026-02-16 04:33:14,bank_transfer,remitted,Tamale
AGT040,CUST0381,246.57,2026-01-29 19:28:55,momo,remitted,Cape_Coast
AGT018,CUST0132,37.24,2025-12-29 11:31:40,momo,missed,Takoradi
AGT025,CUST0020,328.03,2026-04-20 19:02:38,momo,remitted,Accra
AGT033,CUST0394,430.4,2026-03-29 13:28:28,cash,remitted,Kumasi
AGT047,CUST0024,1268.55,2026-05-24 21:54:15,momo,remitted,Cape_Coast
AGT040,CUST0227,455.02,2026-06-05 09:00:11,momo,remitted,Kumasi
AGT043,CUST0154,60.63,2026-04-23 20:11:06,bank_transfer,remitted,Accra
AGT012,CUST0293,1656.7,2026-03-01 16:07:44,momo,remitted,Accra
AGT044,CUST0230,743.88,2026-04-29 17:28:10,bank_transfer,remitted,Kumasi
AGT036,CUST0469,720.32,2026-04-08 09:32:54,momo,remitted,Cape_Coast
AGT048,CUST0310,618.91,2026-02-05 00:11:40,cash,pending,Kumasi
AGT004,CUST0488,1951.24,2026-02-20 13:30:54,momo,remitted,Cape_Coast
AGT005,CUST0359,356.83,2026-01-11 16:32:19,momo,missed,Cape_Coast
AGT037,CUST0405,1798.51,2026-01-26 18:16:44,bank_transfer,remitted,Tamale
AGT008,CUST0202,1558.07,2026-01-20 09:33:44,bank_transfer,remitted,Takoradi
AGT042,CUST0038,171.43,2026-05-01 18:56:04,bank_transfer,remitted,Takoradi
AGT049,CUST0430,1973.72,2026-01-19 12:28:48,momo,remitted,Accra
AGT028,CUST0260,557.3,2026-06-07 14:49:10,momo,missed,Tamale
AGT031,CUST0188,215.19,2026-02-10 16:43:42,cash,missed,Takoradi
AGT009,CUST0057,1662.04,2026-05-12 19:54:07,momo,remitted,Cape_Coast
AGT029,CUST0429,1419.22,2026-02-13 18:52:01,cash,remitted,Cape_Coast
AGT014,CUST0020,1242.09,2026-06-09 10:11:37,bank_transfer,remitted,Kumasi
AGT040,CUST0273,328.84,2026-03-28 16:14:19,bank_transfer,remitted,Kumasi
AGT041,CUST0119,967.42,2026-01-11 21:03:13,bank_transfer,remitted,Cape_Coast
AGT022,CUST0071,1565.5,2026-04-30 03:34:47,cash,missed,Cape_Coast
AGT011,CUST0004,621.18,2026-01-11 11:48:58,momo,missed,Kumasi
AGT023,CUST0221,637.15,2026-03-27 16:36:08,bank_transfer,missed,Takoradi
AGT001,CUST0014,26.22,2026-05-08 21:08:36,momo,pending,Accra
AGT046,CUST0003,365.0,2026-04-04 08:04:36,momo,remitted,Kumasi
AGT037,CUST0216,1753.3,2026-04-01 10:33:17,bank_transfer,remitted,Takoradi
AGT021,CUST0229,894.66,2026-04-18 07:21:30,cash,remitted,Takoradi
AGT026,CUST0336,1968.78,2026-02-08 16:19:49,momo,remitted,Takoradi
AGT046,CUST0186,803.5,2026-06-08 23:55:29,bank_transfer,remitted,Tamale
AGT036,CUST0055,1436.07,2026-05-09 19:42:20,momo,pending,Tamale
AGT023,CUST0500,578.2,2026-03-27 19:35:28,momo,pending,Takoradi
AGT001,CUST0388,740.34,2026-06-06 23:31:50,momo,missed,Cape_Coast
AGT040,CUST0376,397.64,2026-06-13 14:11:52,momo,missed,Tamale
AGT015,CUST0254,707.18,2026-01-31 18:41:08,momo,missed,Kumasi
AGT021,CUST0024,1103.53,2026-06-01 15:52:58,cash,remitted,Tamale
AGT047,CUST0162,1983.71,2026-01-07 02:08:24,cash,pending,Cape_Coast
AGT009,CUST0158,1335.12,2026-05-07 23:18:45,bank_transfer,remitted,Accra
AGT009,CUST0082,414.51,2026-03-20 08:08:38,cash,remitted,Tamale
AGT010,CUST0403,109.02,2026-01-13 01:16:44,cash,missed,Takoradi
AGT026,CUST0159,270.19,2026-06-16 08:11:23,cash,missed,Takoradi
AGT041,CUST0188,1133.86,2026-06-15 02:58:02,momo,remitted,Takoradi
AGT035,CUST0060,1535.02,2026-03-08 13:16:18,momo,remitted,Accra
AGT025,CUST0403,1882.03,2026-04-21 00:22:51,bank_transfer,remitted,Cape_Coast
AGT026,CUST0305,51.33,2026-01-26 05:06:48,bank_transfer,remitted,Kumasi
AGT011,CUST0319,1055.07,2026-02-06 16:58:44,bank_transfer,missed,Cape_Coast
AGT038,CUST0366,952.32,2026-02-28 15:30:26,momo,remitted,Accra
AGT002,CUST0211,1318.99,2026-02-04 03:37:58,cash,remitted,Takoradi
AGT007,CUST0406,1127.97,2026-02-25 04:28:36,cash,remitted,Cape_Coast
AGT018,CUST0152,1380.34,2026-01-07 08:34:53,momo,remitted,Kumasi
AGT027,CUST0109,1323.0,2026-05-06 08:05:06,bank_transfer,remitted,Takoradi
AGT034,CUST0076,251.68,2025-12-22 14:23:06,bank_transfer,missed,Kumasi
AGT027,CUST0030,1603.44,2026-03-29 20:38:11,bank_transfer,remitted,Tamale
AGT017,CUST0314,264.0,2026-01-19 00:46:45,momo,remitted,Kumasi
AGT043,CUST0486,1403.09,2026-06-01 06:48:32,bank_transfer,remitted,Takoradi
AGT044,CUST0117,843.97,2026-05-09 22:36:17,bank_transfer,remitted,Tamale
AGT024,CUST0415,1037.42,2026-05-08 10:22:00,momo,pending,Takoradi
AGT025,CUST0356,1808.53,2026-01-20 07:21:28,cash,remitted,Takoradi
AGT007,CUST0192,1781.97,2026-03-15 19:57:09,momo,pending,Tamale
AGT006,CUST0019,1639.36,2026-06-09 16:49:38,momo,remitted,Kumasi
AGT024,CUST0432,1030.09,2026-02-15 06:58:21,momo,remitted,Accra
AGT033,CUST0173,1477.75,2026-02-28 11:25:49,momo,remitted,Accra
AGT049,CUST0228,1035.54,2026-02-26 16:16:03,cash,remitted,Accra
AGT029,CUST0350,1741.82,2026-01-01 14:43:04,bank_transfer,pending,Accra
AGT043,CUST0183,817.5,2026-05-17 15:37:05,momo,remitted,Cape_Coast
AGT022,CUST0113,1941.07,2026-05-14 01:01:23,cash,remitted,Accra
AGT026,CUST0183,1866.0,2026-03-03 19:06:05,bank_transfer,remitted,Tamale
AGT028,CUST0481,1488.37,2026-05-14 17:47:05,bank_transfer,remitted,Accra
AGT050,CUST0146,573.24,2026-05-15 22:12:56,bank_transfer,missed,Takoradi
AGT021,CUST0319,280.67,2025-12-27 20:46:29,momo,remitted,Accra
AGT049,CUST0116,1712.31,2026-04-07 05:44:14,momo,remitted,Kumasi
AGT007,CUST0113,347.3,2026-03-30 19:37:07,bank_transfer,missed,Tamale
AGT017,CUST0251,1711.44,2025-12-26 17:42:41,bank_transfer,remitted,Tamale
AGT020,CUST0476,991.71,2026-06-08 03:58:59,bank_transfer,remitted,Cape_Coast
AGT041,CUST0251,824.98,2026-03-14 06:58:39,bank_transfer,remitted,Takoradi
AGT049,CUST0303,1808.32,2026-02-12 20:54:49,bank_transfer,pending,Tamale
AGT020,CUST0459,1215.62,2026-04-20 07:16:27,bank_transfer,pending,Kumasi
AGT022,CUST0313,1161.7,2026-04-13 04:38:58,cash,remitted,Accra
AGT028,CUST0118,1126.36,2026-05-08 12:03:35,bank_transfer,remitted,Tamale
AGT040,CUST0301,754.92,2026-02-15 18:55:10,momo,missed,Kumasi
AGT049,CUST0161,1575.57,2026-02-16 15:36:51,momo,remitted,Accra
AGT007,CUST0401,520.54,2026-03-14 03:02:56,momo,remitted,Cape_Coast
AGT001,CUST0198,1879.01,2026-03-22 10:38:11,bank_transfer,remitted,Tamale
AGT032,CUST0260,1790.09,2026-05-19 04:31:43,momo,pending,Tamale
AGT013,CUST0148,688.21,2026-04-21 11:23:09,cash,remitted,Kumasi
AGT030,CUST0240,1464.34,2026-04-18 12:30:58,bank_transfer,remitted,Takoradi
AGT023,CUST0047,1154.98,2026-02-15 02:13:52,momo,remitted,Cape_Coast
AGT019,CUST0475,688.55,2026-01-28 17:17:50,cash,remitted,Takoradi
AGT032,CUST0399,1977.27,2026-01-26 06:27:28,cash,pending,Tamale
AGT030,CUST0198,69.97,2026-05-25 16:58:19,momo,remitted,Takoradi
AGT029,CUST0047,520.24,2026-03-20 01:55:17,cash,remitted,Accra
AGT049,CUST0078,1049.75,2026-03-31 03:00:01,momo,remitted,Cape_Coast
AGT045,CUST0124,1053.47,2026-01-01 12:48:49,cash,remitted,Takoradi
AGT029,CUST0075,1186.09,2026-05-24 01:40:42,bank_transfer,pending,Accra
AGT030,CUST0359,1508.32,2026-05-04 22:39:26,bank_transfer,remitted,Kumasi
AGT016,CUST0137,1254.49,2026-05-24 22:33:00,bank_transfer,pending,Takoradi
AGT040,CUST0090,1208.56,2026-04-05 21:28:34,bank_transfer,remitted,Cape_Coast
AGT019,CUST0400,125.96,2026-06-05 13:06:04,bank_transfer,remitted,Accra
AGT018,CUST0325,765.53,2026-01-25 23:09:37,momo,remitted,Takoradi
AGT001,CUST0500,479.47,2026-04-24 09:56:10,bank_transfer,remitted,Kumasi
AGT014,CUST0061,545.43,2026-04-30 07:47:18,bank_transfer,remitted,Takoradi
AGT047,CUST0138,1117.59,2026-03-08 00:10:39,bank_transfer,pending,Accra
AGT050,CUST0050,415.02,2026-04-12 14:50:06,bank_transfer,remitted,Takoradi
AGT002,CUST0259,602.02,2025-12-29 05:59:10,cash,remitted,Cape_Coast
AGT028,CUST0461,489.43,2026-06-07 06:49:59,bank_transfer,pending,Tamale
AGT049,CUST0107,1898.04,2026-01-28 01:33:25,bank_transfer,pending,Accra
